Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3310000,1.2820448,190.2962962962963,127.466,931.7111140599957,931.7111140599957,1.0
3320000,1.2820734,194.2156862745098,123.35595,910.6460063838958,910.6460063838958,1.0
3330000,1.2820437,188.16981132075472,125.59027,912.6166671851167,912.6166671851167,1.0
3340000,1.2819396,187.24528301886792,131.775,920.2576943337917,920.2576943337917,1.0
3350000,1.2818694,212.5,116.58256,964.9500038795497,964.9500038795497,1.0
3360000,1.2813857,207.80851063829786,123.250565,991.1479235670218,991.1479235670218,1.0
3370000,1.2813432,202.50980392156862,122.54869,2907.568598007747,2907.568598007747,1.0
3380000,1.2809008,198.14,122.631355,3035.557081027907,3035.557081027907,1.0
3390000,1.2808843,202.875,129.9253,1051.9061235700335,1051.9061235700335,1.0
3400000,1.2804279,222.27272727272728,116.75917,980.0681788645346,980.0681788645346,1.0
3410000,1.2804279,200.9607843137255,127.732864,1028.8960032653808,1028.8960032653808,1.0
3420000,1.2798846,204.14285714285714,124.75751,1042.7400045776367,1042.7400045776367,1.0
3430000,1.2798607,200.14,124.975586,961.4102068798883,961.4102068798883,1.0
3440000,1.2796568,206.7872340425532,123.18617,1009.6659590081965,1009.6659590081965,1.0
3450000,1.2796363,215.02083333333334,125.34123,1034.9020860712044,1034.9020860712044,1.0
3460000,1.2797704,205.0,122.22322,905.4062514578303,905.4062514578303,1.0
3470000,1.2797945,205.20408163265307,120.37371,987.3428565178599,987.3428565178599,1.0
3480000,1.2795279,201.3673469387755,132.52568,1068.6142911327129,1068.6142911327129,1.0
3490000,1.2794474,216.2608695652174,121.701065,993.9978336238343,993.9978336238343,1.0
3500000,1.278947,196.72,133.56155,3041.4320678710938,3041.4320678710938,1.0
3510000,1.2787812,202.84,129.75919,2970.362069543153,2970.362069543153,1.0
3520000,1.2788014,193.3,130.0289,3000.677650171427,3000.677650171427,1.0
3530000,1.2788161,190.73076923076923,138.47157,995.4754749086668,995.4754749086668,1.0
3540000,1.278962,197.80769230769232,129.67189,2906.538461576288,2906.538461576288,1.0
3550000,1.2790451,206.89361702127658,129.89996,1025.4255349834232,1025.4255349834232,1.0
3560000,1.278916,215.06382978723406,134.1943,1048.134049778289,1048.134049778289,1.0
3570000,1.2788293,202.66666666666666,130.84308,5171.7417379529215,5171.7417379529215,1.0
3580000,1.2788149,210.72916666666666,129.47693,3043.591736473143,3043.591736473143,1.0
3590000,1.2788031,196.2549019607843,134.71367,4869.358070621491,4869.358070621491,1.0
3600000,1.2788532,199.0,130.6363,2905.6529125021952,2905.6529125021952,1.0
3610000,1.2788984,181.05555555555554,138.51228,924.7629654495804,924.7629654495804,1.0
3620000,1.2788739,186.8148148148148,136.12914,905.888892473584,905.888892473584,1.0
3630000,1.2788371,207.75,139.69672,885.5250021840135,885.5250021840135,1.0
3640000,1.2786919,203.73469387755102,134.23384,972.7306183388039,972.7306183388039,1.0
3650000,1.2784431,208.0,136.19298,3284.368924960163,3284.368924960163,1.0
3660000,1.2782949,197.67924528301887,141.03093,943.2264206960516,943.2264206960516,1.0
3670000,1.2780135,210.06521739130434,135.12631,1002.4108773936396,1002.4108773936396,1.0
3680000,1.2778797,179.3859649122807,140.28435,2632.3982191671403,2632.3982191671403,1.0
3690000,1.2774985,198.03846153846155,141.5136,2959.627454519856,2959.627454519856,1.0
3700000,1.277443,187.98,141.20006,2931.746064558029,2931.746064558029,1.0
3710000,1.2772481,201.26530612244898,143.45828,961.7360009264946,961.7360009264946,1.0
3720000,1.2772219,198.07692307692307,141.21465,996.3903937706581,996.3903937706581,1.0
3730000,1.2771165,196.42,141.63675,984.0449039367388,984.0449039367388,1.0
3740000,1.2770591,202.46938775510205,136.06268,955.9367391737749,955.9367391737749,1.0
3750000,1.276582,202.12244897959184,141.90443,1045.1320084309577,1045.1320084309577,1.0
3760000,1.2765769,215.30434782608697,137.53058,5321.83054212335,5321.83054212335,1.0
3770000,1.2764784,202.875,146.4794,976.3062532494465,976.3062532494465,1.0
3780000,1.2764618,203.15384615384616,143.50381,1023.82399695158,1023.82399695158,1.0
3790000,1.275811,211.15217391304347,136.48915,999.4766009331066,999.4766009331066,1.0
3800000,1.275811,198.71153846153845,138.17175,912.969811975956,912.969811975956,1.0
3810000,1.2750956,193.93617021276594,145.40996,3142.676665870433,3142.676665870433,1.0
3820000,1.2750657,235.64444444444445,141.21172,3277.3267051935195,3277.3267051935195,1.0
3830000,1.274568,216.2391304347826,139.79233,1086.99348410057,1086.99348410057,1.0
3840000,1.2745073,196.08,142.70955,998.2180048179627,998.2180048179627,1.0
3850000,1.274254,203.3,154.24028,1020.5420052853227,1020.5420052853227,1.0
3860000,1.2742118,207.43478260869566,139.42699,1002.0130422265958,1002.0130422265958,1.0
3870000,1.2741443,202.10638297872342,148.83951,989.7787244416614,989.7787244416614,1.0
3880000,1.2741271,210.7058823529412,136.12616,2990.891969780028,2990.891969780028,1.0
3890000,1.2740338,202.64583333333334,142.39433,1007.7604205131842,1007.7604205131842,1.0
3900000,1.2739975,195.11764705882354,147.67253,926.1346167115352,926.1346167115352,1.0
3910000,1.2737542,197.18,142.7391,989.5859966099263,989.5859966099263,1.0
3920000,1.2736347,190.07692307692307,145.44086,2864.250004807344,2864.250004807344,1.0
3930000,1.2734926,208.75510204081633,155.66458,1092.8250041902065,1092.8250041902065,1.0
3940000,1.2734091,204.0,143.66771,4977.115914049148,4977.115914049148,1.0
3950000,1.2733158,207.29166666666666,145.54411,1061.2958324998617,1061.2958324998617,1.0
3960000,1.2732545,190.15384615384616,153.89069,973.6442327682788,973.6442327682788,1.0
3970000,1.2731464,207.9387755102041,146.0854,1008.7531934363094,1008.7531934363094,1.0
3980000,1.2730407,211.44444444444446,151.43593,1041.5851086133973,1041.5851086133973,1.0
3990000,1.2729386,223.14893617021278,142.1349,3132.0500348521314,3132.0500348521314,1.0
4000000,1.2728202,211.9090909090909,151.48535,917.6711119863722,917.6711119863722,1.0
4010000,1.2728989,201.04,145.2527,2880.6340936513243,2880.6340936513243,1.0
4020000,1.2730199,206.48979591836735,146.71767,2994.4387685464962,2994.4387685464962,1.0
4030000,1.2729903,196.74,149.0613,914.0220000115037,914.0220000115037,1.0
4040000,1.2729247,199.08163265306123,150.74887,941.3632653892345,941.3632653892345,1.0
4050000,1.2728145,203.26,149.16241,988.6551056645659,988.6551056645659,1.0
4060000,1.272505,200.94,146.57663,2872.0823834924136,2872.0823834924136,1.0
4070000,1.272495,209.25,153.35423,1002.4562532914182,1002.4562532914182,1.0
4080000,1.2724687,202.75510204081633,156.15872,2989.270764866533,2989.270764866533,1.0
4090000,1.2724657,201.0408163265306,149.42818,945.925999609828,945.925999609828,1.0
4100000,1.2724406,208.72916666666666,148.93369,5212.402098745742,5212.402098745742,1.0
4110000,1.2724377,189.67307692307693,152.03261,911.7999988043538,911.7999988043538,1.0
4120000,1.2724006,217.54347826086956,150.74539,5324.873910426608,5324.873910426608,1.0
4130000,1.272397,193.4313725490196,158.2296,868.5372595763674,868.5372595763674,1.0
4140000,1.2722104,217.70212765957447,151.35901,895.4666686848117,895.4666686848117,1.0
4150000,1.272197,180.47272727272727,154.46625,834.470369014751,834.470369014751,1.0
4160000,1.2718858,205.52083333333334,156.04059,3054.397923012109,3054.397923012109,1.0
4170000,1.2718856,189.16981132075472,152.1534,2726.6778396853692,2726.6778396853692,1.0
4180000,1.2716863,202.3125,161.611,3138.3169553566804,3138.3169553566804,1.0
4190000,1.2716751,205.69387755102042,151.04134,916.1520018692314,916.1520018692314,1.0
4200000,1.2716223,188.07407407407408,167.12338,2816.9321063852535,2816.9321063852535,1.0
4210000,1.2716159,194.52,157.51071,926.825489188234,926.825489188234,1.0
4220000,1.2714933,199.08333333333334,168.51314,969.4104210684696,969.4104210684696,1.0
4230000,1.2714636,207.44897959183675,154.47607,3012.1611630960692,3012.1611630960692,1.0
4240000,1.271362,204.16326530612244,167.88136,911.8653067551097,911.8653067551097,1.0
4250000,1.2713348,206.08510638297872,160.7106,1059.3021793179214,1059.3021793179214,1.0
4260000,1.2709912,217.6595744680851,161.58,1033.023404790049,1033.023404790049,1.0
4270000,1.270872,214.3913043478261,151.72568,971.704250940617,971.704250940617,1.0
4280000,1.2706527,220.11111111111111,152.59283,1010.440002260771,1010.440002260771,1.0
4290000,1.2705529,199.28846153846155,159.54715,998.917308937615,998.917308937615,1.0
4300000,1.270509,201.25,162.50443,973.0187530045708,973.0187530045708,1.0
4310000,1.2704856,211.7173913043478,163.1724,1063.934786626826,1063.934786626826,1.0
4320000,1.2703472,219.36170212765958,157.51825,1048.8957455792327,1048.8957455792327,1.0
